,,REPORTE COTIZACIONES,,,,01/12/2016 - 02/12/2019,,
Instrumento,Fecha,,Precio,Var %,Var Anual %,,TIR %,Mod. Duration (años)
GENERAL,21/03/2019,,"1480578,41","-1,63","0,06",,,
GENERAL,20/03/2019,,"1505123,35","0,88","0,10",,,
GENERAL,19/03/2019,,"1491972,38","-1,31","0,09",,,
GENERAL,18/03/2019,,"1511804,00","2,55","0,11",,,
GENERAL,15/03/2019,,"1474257,45","1,02","0,05",,,
GENERAL,14/03/2019,,"1459392,56","-1,35","0,04",,,
GENERAL,13/03/2019,,"1479373,57","0,98","0,05",,,
GENERAL,12/03/2019,,"1465160,22","-0,34","0,03",,,
GENERAL,11/03/2019,,"1470163,48","2,59","0,03",,,
GENERAL,08/03/2019,,"1433095,04","-0,77","0,02",,,
GENERAL,07/03/2019,,"1444268,38","3,06","0,03",,,
GENERAL,06/03/2019,,"1401367,46","-3,13","-0,00",,,
GENERAL,01/03/2019,,"1446621,55","-0,97","0,04",,,
GENERAL,28/02/2019,,"1460833,26","-1,86","0,02",,,
GENERAL,27/02/2019,,"1488519,73","-1,11","0,05",,,
GENERAL,26/02/2019,,"1505203,22","-0,96","0,05",,,
GENERAL,25/02/2019,,"1519825,16","-0,93","0,06",,,
GENERAL,22/02/2019,,"1534071,95","1,90","0,07",,,
GENERAL,21/02/2019,,"1505409,94","-1,26","0,05",,,
GENERAL,20/02/2019,,"1524693,47","0,34","0,07",,,
GENERAL,19/02/2019,,"1519487,95","-2,48","0,05",,,
GENERAL,18/02/2019,,"1558053,45","-0,38","0,07",,,
GENERAL,15/02/2019,,"1563986,05","0,13","0,12",,,
GENERAL,14/02/2019,,"1561965,05","0,86","0,13",,,
GENERAL,13/02/2019,,"1549501,53","-1,13","0,12",,,
GENERAL,12/02/2019,,"1567699,24","1,99","0,14",,,
GENERAL,11/02/2019,,"1537100,60","0,79","0,12",,,
GENERAL,08/02/2019,,"1525019,60","1,16","0,14",,,
GENERAL,07/02/2019,,"1507518,33","-1,77","0,11",,,
GENERAL,06/02/2019,,"1534631,87","-1,84","0,12",,,
GENERAL,05/02/2019,,"1563319,65","0,53","0,16",,,
GENERAL,04/02/2019,,"1555077,73","0,94","0,16",,,
GENERAL,01/02/2019,,"1540564,22","0,74","0,04",,,
GENERAL,31/01/2019,,"1529197,77","0,92","0,03",,,
GENERAL,30/01/2019,,"1516752,95","1,29","0,04",,,
GENERAL,29/01/2019,,"1497436,04","2,04","0,01",,,
GENERAL,28/01/2019,,"1467522,85","-0,44","-0,01",,,
GENERAL,25/01/2019,,"1474078,28","-0,59","-0,02",,,
GENERAL,24/01/2019,,"1483982,45","0,63","-0,01",,,
GENERAL,23/01/2019,,"1474654,85","1,39","0,01",,,
GENERAL,22/01/2019,,"1454467,06","-2,55","0,00",,,
GENERAL,21/01/2019,,"1492508,97","0,34","0,03",,,
GENERAL,18/01/2019,,"1487414,52","1,54","0,02",,,
GENERAL,17/01/2019,,"1464798,64","0,86","0,01",,,
GENERAL,16/01/2019,,"1452367,41","1,97","0,01",,,
GENERAL,15/01/2019,,"1424251,41","-0,41","-0,01",,,
GENERAL,14/01/2019,,"1430178,60","-0,15","-0,01",,,
GENERAL,11/01/2019,,"1432266,93","-0,48","0,04",,,
GENERAL,10/01/2019,,"1439108,78","0,81","0,06",,,
GENERAL,09/01/2019,,"1427508,34","2,12","0,04",,,
GENERAL,08/01/2019,,"1397833,01","0,22","0,02",,,
GENERAL,07/01/2019,,"1394802,51","1,46","0,02",,,
GENERAL,04/01/2019,,"1374746,32","3,54","0,01",,,
GENERAL,03/01/2019,,"1327708,20","-0,33","-0,01",,,
GENERAL,02/01/2019,,"1332085,03","1,85","-0,00",,,
GENERAL,28/12/2018,,"1307827,77","2,47","0,00",,,
GENERAL,27/12/2018,,"1276319,30","2,59","0,00",,,
GENERAL,26/12/2018,,"1244062,53","0,19","-0,02",,,
GENERAL,21/12/2018,,"1241743,89","-2,44","-0,00",,,
GENERAL,20/12/2018,,"1272855,24","-2,17","0,04",,,
GENERAL,19/12/2018,,"1301139,79","-0,13","0,08",,,
GENERAL,18/12/2018,,"1302896,54","-0,58","0,10",,,
GENERAL,17/12/2018,,"1310554,49","-3,13","0,11",,,
GENERAL,14/12/2018,,"1352911,54","0,31","0,15",,,
GENERAL,13/12/2018,,"1348756,22","-0,32","0,15",,,
GENERAL,12/12/2018,,"1353095,08","0,19","0,14",,,
GENERAL,11/12/2018,,"1350589,79","0,18","0,15",,,
GENERAL,10/12/2018,,"1348175,76","-2,14","0,14",,,
GENERAL,07/12/2018,,"1377674,70","-1,62","0,19",,,
GENERAL,06/12/2018,,"1400389,83","0,17","0,22",,,
GENERAL,05/12/2018,,"1398049,47","-0,38","0,23",,,
GENERAL,04/12/2018,,"1403380,27","0,06","0,23",,,
GENERAL,03/12/2018,,"1402530,48","0,93","0,23",,,
GENERAL,29/11/2018,,"1389635,53","0,10","0,21",,,
GENERAL,28/11/2018,,"1388184,44","0,40","0,21",,,
GENERAL,27/11/2018,,"1382716,23","-0,77","0,20",,,
GENERAL,26/11/2018,,"1392941,76","2,52","0,21",,,
GENERAL,23/11/2018,,"1358646,51","1,33","0,16",,,
GENERAL,22/11/2018,,"1340759,47","-0,08","0,15",,,
GENERAL,21/11/2018,,"1354267,41","2,19","0,17",,,
GENERAL,20/11/2018,,"1325216,02","-4,21","0,14",,,
GENERAL,16/11/2018,,"1383526,74","1,45","0,20",,,
GENERAL,15/11/2018,,"1363728,62","3,28","0,22",,,
GENERAL,14/11/2018,,"1320428,86","2,03","0,21",,,
GENERAL,13/11/2018,,"1294171,89","-2,65","0,13",,,
GENERAL,12/11/2018,,"1329417,59","-1,12","0,16",,,
GENERAL,09/11/2018,,"1344509,20","-2,24","0,13",,,
GENERAL,08/11/2018,,"1375330,19","-1,71","0,15",,,
GENERAL,07/11/2018,,"1399261,17","0,55","0,17",,,
GENERAL,06/11/2018,,"1391558,82","-1,11","0,16",,,
GENERAL,05/11/2018,,"1407144,88","0,20","0,18",,,
GENERAL,02/11/2018,,"1404301,46","0,56","0,18",,,
GENERAL,01/11/2018,,"1396446,19","4,56","0,17",,,
GENERAL,31/10/2018,,"1335516,73","0,08","0,12",,,
GENERAL,30/10/2018,,"1334432,26","1,51","0,13",,,
GENERAL,29/10/2018,,"1314641,46","-1,42","0,12",,,
GENERAL,26/10/2018,,"1333579,23","0,66","0,12",,,
GENERAL,25/10/2018,,"1324853,69","3,38","0,11",,,
GENERAL,24/10/2018,,"1281551,10","-0,82","0,07",,,
GENERAL,23/10/2018,,"1292171,41","-0,92","0,09",,,
GENERAL,22/10/2018,,"1304151,06","-0,57","0,10",,,
GENERAL,19/10/2018,,"1311666,87","0,72","0,16",,,
GENERAL,18/10/2018,,"1302341,07","-0,99","0,16",,,
GENERAL,17/10/2018,,"1315358,22","-1,76","0,16",,,
GENERAL,16/10/2018,,"1338960,85","-0,43","0,18",,,
GENERAL,12/10/2018,,"1344686,31","5,11","0,18",,,
GENERAL,11/10/2018,,"1279313,35","-2,90","0,13",,,
GENERAL,10/10/2018,,"1317500,36","-3,39","0,16",,,
GENERAL,09/10/2018,,"1363674,41","-2,49","0,21",,,
GENERAL,08/10/2018,,"1398502,33","1,58","0,24",,,
GENERAL,05/10/2018,,"1376809,98","-2,71","0,22",,,
GENERAL,04/10/2018,,"1415198,74","-3,04","0,27",,,
GENERAL,03/10/2018,,"1459584,27","-1,01","0,31",,,
GENERAL,02/10/2018,,"1474453,78","-0,06","0,34",,,
GENERAL,01/10/2018,,"1475388,99","-2,89","0,34",,,
GENERAL,28/09/2018,,"1519366,57","-0,13","0,42",,,
GENERAL,27/09/2018,,"1521376,88","0,08","0,44",,,
GENERAL,26/09/2018,,"1520232,10","0,15","0,44",,,
GENERAL,25/09/2018,,"1517982,93","2,93","0,44",,,
GENERAL,24/09/2018,,"1474833,65","-2,88","0,40",,,
GENERAL,21/09/2018,,"1518503,03","-0,42","0,46",,,
GENERAL,20/09/2018,,"1524941,90","3,91","0,48",,,
GENERAL,19/09/2018,,"1467553,92","3,09","0,44",,,
GENERAL,18/09/2018,,"1423560,52","3,10","0,41",,,
GENERAL,17/09/2018,,"1380714,99","2,32","0,37",,,
GENERAL,14/09/2018,,"1349393,08","0,35","0,35",,,
GENERAL,13/09/2018,,"1344713,04","1,44","0,34",,,
GENERAL,12/09/2018,,"1325643,57","2,25","0,33",,,
GENERAL,11/09/2018,,"1296505,19","-0,92","0,28",,,
GENERAL,10/09/2018,,"1308381,69","-0,95","0,30",,,
GENERAL,07/09/2018,,"1320977,30","-0,38","0,30",,,
GENERAL,06/09/2018,,"1325993,17","3,05","0,31",,,
GENERAL,05/09/2018,,"1286774,37","3,42","0,28",,,
GENERAL,04/09/2018,,"1244207,62","-3,33","0,25",,,
GENERAL,03/09/2018,,"1287113,82","-1,41","0,29",,,
GENERAL,31/08/2018,,"1305554,66","7,35","0,32",,,
GENERAL,30/08/2018,,"1216169,45","6,78","0,23",,,
GENERAL,29/08/2018,,"1138973,07","2,27","0,12",,,
GENERAL,28/08/2018,,"1113653,74","-1,28","0,09",,,
GENERAL,27/08/2018,,"1129699,80","1,48","0,10",,,
GENERAL,24/08/2018,,"1113175,16","-3,89","0,09",,,
GENERAL,23/08/2018,,"1158221,20","-0,97","0,14",,,
GENERAL,22/08/2018,,"1169547,21","2,56","0,17",,,
GENERAL,21/08/2018,,"1140339,00","-0,76","0,14",,,
GENERAL,17/08/2018,,"1149079,28","-1,86","0,16",,,
GENERAL,16/08/2018,,"1170863,00","-0,54","0,18",,,
GENERAL,15/08/2018,,"1177174,85","1,17","0,20",,,
GENERAL,14/08/2018,,"1163574,22","1,33","0,18",,,
GENERAL,13/08/2018,,"1148258,35","-2,28","0,17",,,
GENERAL,10/08/2018,,"1175104,81","-0,13","0,26",,,
GENERAL,09/08/2018,,"1177947,38","0,63","0,28",,,
GENERAL,08/08/2018,,"1170598,44","-3,00","0,25",,,
GENERAL,07/08/2018,,"1206754,00","-3,45","0,28",,,
GENERAL,06/08/2018,,"1249845,77","-1,17","0,32",,,
GENERAL,03/08/2018,,"1264702,29","1,40","0,33",,,
GENERAL,02/08/2018,,"1247228,46","-1,77","0,32",,,
GENERAL,01/08/2018,,"1269765,44","0,09","0,36",,,
GENERAL,31/07/2018,,"1268642,31","0,34","0,35",,,
GENERAL,30/07/2018,,"1264375,22","-0,33","0,34",,,
GENERAL,27/07/2018,,"1268514,53","0,46","0,36",,,
GENERAL,26/07/2018,,"1262693,50","-0,47","0,35",,,
GENERAL,25/07/2018,,"1268674,62","2,68","0,36",,,
GENERAL,24/07/2018,,"1235579,73","1,46","0,32",,,
GENERAL,23/07/2018,,"1217835,41","0,18","0,30",,,
GENERAL,20/07/2018,,"1216969,00","2,81","0,30",,,
GENERAL,19/07/2018,,"1183672,59","-0,87","0,26",,,
GENERAL,18/07/2018,,"1194006,28","1,22","0,30",,,
GENERAL,17/07/2018,,"1179603,02","2,03","0,26",,,
GENERAL,16/07/2018,,"1156182,84","-0,77","0,24",,,
GENERAL,13/07/2018,,"1165116,88","-0,70","0,21",,,
GENERAL,12/07/2018,,"1173302,24","-1,24","0,21",,,
GENERAL,11/07/2018,,"1188069,45","-1,02","0,23",,,
GENERAL,10/07/2018,,"1200276,39","-0,08","0,25",,,
GENERAL,06/07/2018,,"1201204,14","-0,80","0,24",,,
GENERAL,05/07/2018,,"1210913,91","0,54","0,24",,,
GENERAL,04/07/2018,,"1204399,66","1,94","0,24",,,
GENERAL,03/07/2018,,"1181502,30","5,59","0,22",,,
GENERAL,02/07/2018,,"1118906,26","-3,35","0,16",,,
GENERAL,29/06/2018,,"1157678,21","-2,07","0,25",,,
GENERAL,28/06/2018,,"1182189,36","3,44","0,29",,,
GENERAL,27/06/2018,,"1142908,24","-7,63","0,25",,,
GENERAL,26/06/2018,,"1237274,34","-1,08","0,35",,,
GENERAL,25/06/2018,,"1250828,55","-4,51","0,37",,,
GENERAL,22/06/2018,,"1309844,54","-1,82","0,44",,,
GENERAL,21/06/2018,,"1334063,50","4,59","0,50",,,
GENERAL,19/06/2018,,"1275460,23","5,48","0,37",,,
GENERAL,18/06/2018,,"1209176,90","-7,77","0,30",,,
GENERAL,15/06/2018,,"1311019,16","0,04","0,44",,,
GENERAL,14/06/2018,,"1310458,66","-0,08","0,43",,,
GENERAL,13/06/2018,,"1311475,87","-0,90","0,42",,,
GENERAL,12/06/2018,,"1323356,99","-2,89","0,45",,,
GENERAL,11/06/2018,,"1362740,00","1,19","0,49",,,
GENERAL,08/06/2018,,"1346714,02","3,62","0,43",,,
GENERAL,07/06/2018,,"1299620,87","-0,43","0,37",,,
GENERAL,06/06/2018,,"1305273,34","-0,57","0,36",,,
GENERAL,05/06/2018,,"1314402,76","4,20","0,36",,,
GENERAL,04/06/2018,,"1261464,08","1,51","0,31",,,
GENERAL,01/06/2018,,"1242703,00","-0,76","0,29",,,
GENERAL,31/05/2018,,"1252202,93","0,29","0,30",,,
GENERAL,30/05/2018,,"1248608,58","-0,04","0,30",,,
GENERAL,29/05/2018,,"1249140,39","-0,45","0,30",,,
GENERAL,28/05/2018,,"1254764,35","-3,42","0,30",,,
GENERAL,24/05/2018,,"1299153,64","-1,87","0,39",,,
GENERAL,23/05/2018,,"1323846,34","-2,10","0,43",,,
GENERAL,22/05/2018,,"1352290,97","-1,74","0,46",,,
GENERAL,21/05/2018,,"1376282,34","-0,70","0,48",,,
GENERAL,18/05/2018,,"1385980,66","0,01","0,53",,,
GENERAL,17/05/2018,,"1385823,04","0,67","0,48",,,
GENERAL,16/05/2018,,"1376570,05","2,21","0,46",,,
GENERAL,15/05/2018,,"1346863,37","0,42","0,44",,,
GENERAL,14/05/2018,,"1341257,00","1,55","0,43",,,
GENERAL,11/05/2018,,"1320723,74","0,57","0,44",,,
GENERAL,10/05/2018,,"1313218,41","5,50","0,42",,,
GENERAL,09/05/2018,,"1244743,48","5,17","0,36",,,
GENERAL,08/05/2018,,"1183606,96","-4,44","0,30",,,
GENERAL,07/05/2018,,"1238623,22","-2,69","0,36",,,
GENERAL,04/05/2018,,"1272847,24","-3,23","0,40",,,
GENERAL,03/05/2018,,"1315342,74","0,57","0,44",,,
GENERAL,02/05/2018,,"1307914,64","-1,49","0,43",,,
GENERAL,27/04/2018,,"1327635,54","1,09","0,47",,,
GENERAL,26/04/2018,,"1313346,69","-0,79","0,45",,,
GENERAL,25/04/2018,,"1323816,23","-1,98","0,46",,,
GENERAL,24/04/2018,,"1350582,90","-0,66","0,48",,,
GENERAL,23/04/2018,,"1359594,49","-0,10","0,49",,,
GENERAL,20/04/2018,,"1361011,27","-0,36","0,52",,,
GENERAL,19/04/2018,,"1365868,03","-0,41","0,54",,,
GENERAL,18/04/2018,,"1371461,61","0,25","0,54",,,
GENERAL,17/04/2018,,"1368104,37","1,31","0,53",,,
GENERAL,16/04/2018,,"1350366,19","-1,55","0,51",,,
GENERAL,13/04/2018,,"1371597,00","-0,99","0,53",,,
GENERAL,12/04/2018,,"1385354,63","0,39","0,53",,,
GENERAL,11/04/2018,,"1380010,12","-0,16","0,52",,,
GENERAL,10/04/2018,,"1382182,34","1,29","0,52",,,
GENERAL,09/04/2018,,"1364514,32","-0,41","0,50",,,
GENERAL,06/04/2018,,"1370091,49","-0,30","0,52",,,
GENERAL,05/04/2018,,"1374275,92","1,27","0,54",,,
GENERAL,04/04/2018,,"1357053,85","-0,20","0,51",,,
GENERAL,03/04/2018,,"1359830,98","0,63","0,53",,,
GENERAL,28/03/2018,,"1351347,05","-0,45","0,56",,,
GENERAL,27/03/2018,,"1357445,15","-1,01","0,58",,,
GENERAL,26/03/2018,,"1371267,94","0,98","0,60",,,
GENERAL,23/03/2018,,"1357938,71","-1,21","0,59",,,
GENERAL,22/03/2018,,"1374518,74","-1,47","0,61",,,
GENERAL,21/03/2018,,"1395034,90","1,61","0,65",,,
GENERAL,20/03/2018,,"1372986,33","0,47","0,60",,,
GENERAL,19/03/2018,,"1366516,42","-2,26","0,59",,,
GENERAL,16/03/2018,,"1398124,01","-0,33","0,63",,,
GENERAL,15/03/2018,,"1402772,09","-0,39","0,66",,,
GENERAL,14/03/2018,,"1408332,74","-0,25","0,69",,,
GENERAL,13/03/2018,,"1411841,48","-0,93","0,68",,,
GENERAL,12/03/2018,,"1425034,66","0,16","0,70",,,
GENERAL,09/03/2018,,"1422689,00","1,47","0,73",,,
GENERAL,08/03/2018,,"1402101,67","0,28","0,67",,,
GENERAL,07/03/2018,,"1398232,23","-0,64","0,66",,,
GENERAL,06/03/2018,,"1407223,94","1,80","0,67",,,
GENERAL,05/03/2018,,"1382354,83","0,58","0,64",,,
GENERAL,02/03/2018,,"1374394,73","-1,15","0,66",,,
GENERAL,01/03/2018,,"1390382,42","-2,58","0,64",,,
GENERAL,28/02/2018,,"1427163,16","0,41","0,69",,,
GENERAL,27/02/2018,,"1421405,85","-1,05","0,68",,,
GENERAL,26/02/2018,,"1436473,84","0,74","0,70",,,
GENERAL,23/02/2018,,"1425932,34","-0,70","0,67",,,
GENERAL,22/02/2018,,"1435944,46","0,08","0,66",,,
GENERAL,21/02/2018,,"1434860,02","0,42","0,65",,,
GENERAL,20/02/2018,,"1428813,35","-1,57","0,65",,,
GENERAL,19/02/2018,,"1452128,71","1,89","0,68",,,
GENERAL,16/02/2018,,"1425172,00","2,14","0,67",,,
GENERAL,15/02/2018,,"1395303,65","1,15","0,63",,,
GENERAL,14/02/2018,,"1379455,54","4,99","0,62",,,
GENERAL,09/02/2018,,"1313876,43","-2,12","0,56",,,
GENERAL,08/02/2018,,"1342275,50","-1,58","0,60",,,
GENERAL,07/02/2018,,"1363866,82","-0,16","0,62",,,
GENERAL,06/02/2018,,"1366098,25","1,55","0,62",,,
GENERAL,05/02/2018,,"1345293,26","-4,13","0,60",,,
GENERAL,02/02/2018,,"1403184,45","-5,16","0,67",,,
GENERAL,01/02/2018,,"1479510,97","-0,64","0,77",,,
GENERAL,31/01/2018,,"1489054,63","2,01","0,80",,,
GENERAL,30/01/2018,,"1459785,24","-1,72","0,78",,,
GENERAL,29/01/2018,,"1485364,77","-1,35","0,81",,,
GENERAL,26/01/2018,,"1504711,39","-0,16","0,80",,,
GENERAL,25/01/2018,,"1507132,02","0,28","0,78",,,
GENERAL,24/01/2018,,"1502996,64","2,58","0,78",,,
GENERAL,23/01/2018,,"1465260,17","0,97","0,74",,,
GENERAL,22/01/2018,,"1451194,13","0,25","0,72",,,
GENERAL,19/01/2018,,"1447534,90","-1,14","0,78",,,
GENERAL,18/01/2018,,"1464176,87","0,81","0,78",,,
GENERAL,17/01/2018,,"1452359,19","0,57","0,77",,,
GENERAL,16/01/2018,,"1444062,82","0,10","0,74",,,
GENERAL,15/01/2018,,"1443203,31","2,64","0,74",,,
GENERAL,12/01/2018,,"1405615,38","1,98","0,73",,,
GENERAL,11/01/2018,,"1378357,46","1,83","0,71",,,
GENERAL,10/01/2018,,"1353651,15","-1,39","0,66",,,
GENERAL,09/01/2018,,"1372702,83","-0,17","0,72",,,
GENERAL,08/01/2018,,"1375056,28","0,47","0,72",,,
GENERAL,05/01/2018,,"1368602,41","0,46","0,74",,,
GENERAL,04/01/2018,,"1362391,72","1,52","0,74",,,
GENERAL,03/01/2018,,"1342059,36","0,38","0,72",,,
GENERAL,02/01/2018,,"1336927,89","2,29","0,75",,,
GENERAL,29/12/2017,,"1307017,09","-0,10","0,75",,,
GENERAL,28/12/2017,,"1308299,28","2,92","0,79",,,
GENERAL,27/12/2017,,"1271198,50","0,09","0,77",,,
GENERAL,26/12/2017,,"1270113,92","0,71","0,80",,,
GENERAL,22/12/2017,,"1261216,85","1,11","0,78",,,
GENERAL,21/12/2017,,"1247348,62","1,63","0,73",,,
GENERAL,20/12/2017,,"1227371,33","1,72","0,75",,,
GENERAL,19/12/2017,,"1206676,63","2,25","0,73",,,
GENERAL,18/12/2017,,"1180097,63","0,67","0,69",,,
GENERAL,15/12/2017,,"1172271,74","-0,50","0,61",,,
GENERAL,14/12/2017,,"1178185,86","0,21","0,60",,,
GENERAL,13/12/2017,,"1175751,10","-0,62","0,57",,,
GENERAL,12/12/2017,,"1183036,44","0,40","0,59",,,
GENERAL,11/12/2017,,"1178299,78","1,60","0,58",,,
GENERAL,07/12/2017,,"1160195,20","1,23","0,56",,,
GENERAL,06/12/2017,,"1146116,08","0,98","0,54",,,
GENERAL,05/12/2017,,"1135000,20","-0,74","0,53",,,
GENERAL,04/12/2017,,"1144335,14","-0,23","0,55",,,
GENERAL,01/12/2017,,"1146973,38","0,09","0,54",,,
GENERAL,30/11/2017,,"1145937,97","-0,11","0,52",,,
GENERAL,29/11/2017,,"1147185,72","-0,14","0,56",,,
GENERAL,28/11/2017,,"1148771,90","-0,61","0,57",,,
GENERAL,27/11/2017,,"1155803,24","-1,27","0,58",,,
GENERAL,24/11/2017,,"1170706,88","0,36","0,57",,,
GENERAL,23/11/2017,,"1166461,30","0,27","0,57",,,
GENERAL,22/11/2017,,"1163272,53","0,35","0,56",,,
GENERAL,21/11/2017,,"1159159,32","0,67","0,58",,,
GENERAL,17/11/2017,,"1151398,65","-0,56","0,61",,,
GENERAL,16/11/2017,,"1156173,52","3,19","0,61",,,
GENERAL,15/11/2017,,"1120429,75","2,37","0,56",,,
GENERAL,14/11/2017,,"1094495,33","-4,30","0,59",,,
GENERAL,13/11/2017,,"1143644,61","-1,65","0,66",,,
GENERAL,10/11/2017,,"1162797,11","-2,65","0,64",,,
GENERAL,09/11/2017,,"1194440,69","-0,38","0,62",,,
GENERAL,08/11/2017,,"1198990,12","0,09","0,61",,,
GENERAL,07/11/2017,,"1197968,95","0,38","0,60",,,
GENERAL,03/11/2017,,"1193485,92","-0,06","0,64",,,
GENERAL,02/11/2017,,"1194156,53","-0,02","0,63",,,
GENERAL,01/11/2017,,"1194371,71","-0,03","0,61",,,
GENERAL,31/10/2017,,"1194786,80","1,53","0,56",,,
GENERAL,30/10/2017,,"1176822,25","-0,28","0,54",,,
GENERAL,27/10/2017,,"1180082,23","-1,33","0,51",,,
GENERAL,26/10/2017,,"1195424,27","0,47","0,52",,,
GENERAL,25/10/2017,,"1189786,30","-0,36","0,50",,,
GENERAL,24/10/2017,,"1194047,34","0,70","0,50",,,
GENERAL,23/10/2017,,"1185703,75","3,87","0,49",,,
GENERAL,20/10/2017,,"1141550,85","0,48","0,45",,,
GENERAL,19/10/2017,,"1136122,12","1,51","0,44",,,
GENERAL,18/10/2017,,"1119217,99","-1,23","0,44",,,
GENERAL,17/10/2017,,"1133143,21","-1,05","0,46",,,
GENERAL,13/10/2017,,"1145111,61","0,41","0,51",,,
GENERAL,12/10/2017,,"1140414,51","0,73","0,51",,,
GENERAL,11/10/2017,,"1132101,62","-0,49","0,50",,,
GENERAL,10/10/2017,,"1137630,46","1,28","0,50",,,
GENERAL,09/10/2017,,"1123298,48","-0,19","0,48",,,
GENERAL,06/10/2017,,"1125440,31","-0,50","0,49",,,
GENERAL,05/10/2017,,"1131483,09","1,85","0,51",,,
GENERAL,04/10/2017,,"1110940,84","-0,58","0,50",,,
GENERAL,03/10/2017,,"1117412,79","1,55","0,51",,,
GENERAL,02/10/2017,,"1100341,26","1,20","0,49",,,
GENERAL,29/09/2017,,"1087341,74","1,58","0,48",,,
GENERAL,28/09/2017,,"1070461,93","1,19","0,46",,,
GENERAL,27/09/2017,,"1057834,70","-0,06","0,49",,,
GENERAL,26/09/2017,,"1058518,49","0,65","0,49",,,
GENERAL,25/09/2017,,"1051666,19","-0,24","0,48",,,
GENERAL,22/09/2017,,"1054186,73","1,44","0,46",,,
GENERAL,21/09/2017,,"1039174,29","1,07","0,46",,,
GENERAL,20/09/2017,,"1028137,27","0,53","0,47",,,
GENERAL,19/09/2017,,"1022679,13","1,22","0,47",,,
GENERAL,18/09/2017,,"1010381,24","0,73","0,45",,,
GENERAL,15/09/2017,,"1003029,41","0,39","0,45",,,
GENERAL,14/09/2017,,"999159,16","-0,46","0,47",,,
GENERAL,13/09/2017,,"1003779,25","0,94","0,48",,,
GENERAL,12/09/2017,,"994445,94","-1,63","0,43",,,
GENERAL,11/09/2017,,"1010933,81","0,49","0,45",,,
GENERAL,08/09/2017,,"1006048,70","-1,15","0,41",,,
GENERAL,07/09/2017,,"1017753,45","0,25","0,44",,,
GENERAL,06/09/2017,,"1015363,59","0,59","0,44",,,
GENERAL,05/09/2017,,"1009386,40","1,37","0,46",,,
GENERAL,04/09/2017,,"995726,49","0,06","0,44",,,
GENERAL,01/09/2017,,"995091,99","0,58","0,47",,,
GENERAL,31/08/2017,,"989359,12","0,17","0,47",,,
GENERAL,30/08/2017,,"987643,43","-3,27","0,44",,,
GENERAL,29/08/2017,,"1021041,58","-0,40","0,48",,,
GENERAL,28/08/2017,,"1025116,64","-0,11","0,49",,,
GENERAL,25/08/2017,,"1026000,21","0,67","0,51",,,
GENERAL,24/08/2017,,"1019209,10","0,43","0,51",,,
GENERAL,23/08/2017,,"1014893,61","1,59","0,50",,,
GENERAL,22/08/2017,,"998995,35","-0,29","0,50",,,
GENERAL,18/08/2017,,"1001900,39","1,32","0,48",,,
GENERAL,17/08/2017,,"988885,50","-0,22","0,48",,,
GENERAL,16/08/2017,,"991016,69","0,64","0,50",,,
GENERAL,15/08/2017,,"984672,65","0,03","0,49",,,
GENERAL,14/08/2017,,"984700,01","3,79","0,49",,,
GENERAL,11/08/2017,,"948779,86","2,13","0,44",,,
GENERAL,10/08/2017,,"929030,35","0,80","0,42",,,
GENERAL,09/08/2017,,"921658,78","-1,50","0,39",,,
GENERAL,08/08/2017,,"935707,98","-1,11","0,42",,,
GENERAL,07/08/2017,,"946176,17","-0,38","0,43",,,
GENERAL,04/08/2017,,"949786,07","-0,24","0,42",,,
GENERAL,03/08/2017,,"952033,02","0,39","0,43",,,
GENERAL,02/08/2017,,"948369,47","1,26","0,46",,,
GENERAL,01/08/2017,,"936581,21","-0,56","0,41",,,
GENERAL,31/07/2017,,"941808,94","-0,92","0,42",,,
GENERAL,28/07/2017,,"950556,36","1,59","0,43",,,
GENERAL,27/07/2017,,"935679,48","0,08","0,39",,,
GENERAL,26/07/2017,,"934937,69","0,15","0,39",,,
GENERAL,25/07/2017,,"933520,22","-0,13","0,39",,,
GENERAL,24/07/2017,,"934726,53","-0,42","0,39",,,
GENERAL,21/07/2017,,"938692,58","0,09","0,39",,,
GENERAL,20/07/2017,,"937836,80","-0,06","0,38",,,
GENERAL,19/07/2017,,"938432,13","1,77","0,38",,,
GENERAL,18/07/2017,,"922095,32","-1,47","0,36",,,
GENERAL,17/07/2017,,"935899,23","-2,14","0,38",,,
GENERAL,14/07/2017,,"956376,03","-0,37","0,46",,,
GENERAL,13/07/2017,,"959957,85","-0,88","0,50",,,
GENERAL,12/07/2017,,"969756,22","0,34","0,51",,,
GENERAL,11/07/2017,,"966515,87","0,58","0,52",,,
GENERAL,10/07/2017,,"960964,30","0,03","0,51",,,
GENERAL,07/07/2017,,"960649,78","-0,92","0,54",,,
GENERAL,06/07/2017,,"969588,43","-0,76","0,56",,,
GENERAL,05/07/2017,,"976546,51","0,50","0,56",,,
GENERAL,04/07/2017,,"971712,21","0,56","0,52",,,
GENERAL,03/07/2017,,"966279,30","2,33","0,51",,,
GENERAL,30/06/2017,,"945528,10","2,27","0,52",,,
GENERAL,29/06/2017,,"924508,09","0,49","0,49",,,
GENERAL,28/06/2017,,"919975,20","0,81","0,53",,,
GENERAL,27/06/2017,,"912548,04","-0,37","0,55",,,
GENERAL,26/06/2017,,"915956,57","0,93","0,56",,,
GENERAL,23/06/2017,,"907431,74","-0,12","0,50",,,
GENERAL,22/06/2017,,"908556,50","1,84","0,55",,,
